type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,0,20.311,,4.124889373779297,0,141,0
anchor,1,20.356,2,0.0,,,
anchor,2,20.356,0,3.306,,,
ios,2,20.371,,3.282719612121582,0,141,0
anchor,3,20.376,0,3.513,,,
ios,3,20.44,,3.51063871383667,-41,105,0
anchor,0,20.462,0,4.132,,,
ios,0,20.471,,4.126348972320557,0,141,0
anchor,2,20.527,2,0.0,,,
anchor,1,20.544,0,4.596,,,
anchor,3,20.575,0,3.522,,,
anchor,0,20.615,2,0.0,,,
ios,1,20.622,,4.594303131103516,67,62,0
ios,3,20.687,,3.51688289642334,-41,105,0
anchor,1,20.716,2,0.0,,,
anchor,2,20.717,0,3.222,,,
anchor,3,20.773,2,0.0,,,
anchor,0,20.777,2,0.0,,,
ios,2,20.828,,3.235495090484619,0,141,0
anchor,2,20.887,2,0.0,,,
anchor,1,20.903,0,4.638,,,
ios,1,20.919,,4.62653923034668,67,62,0
anchor,0,20.939,2,0.0,,,
anchor,3,20.971,0,3.522,,,
ios,3,20.976,,3.520504951477051,-41,105,0
anchor,1,21.075,2,0.0,,,
anchor,2,21.076,0,3.25,,,
ios,2,21.081,,3.245512008666992,0,141,0
anchor,0,21.11,0,4.118,,,
ios,0,21.114,,4.117208003997803,0,141,0
anchor,3,21.169,0,3.522,,,
ios,3,21.174,,3.5190789699554443,-41,105,0
anchor,2,21.247,2,0.0,,,
anchor,0,21.264,2,0.0,,,
anchor,1,21.264,0,4.605,,,
ios,1,21.28,,4.609334468841553,67,62,0
anchor,3,21.367,0,3.513,,,
ios,3,21.373,,3.5131072998046875,-41,105,0
anchor,2,21.427,2,0.0,,,
anchor,0,21.434,0,4.113,,,
anchor,1,21.435,2,0.0,,,
ios,0,21.438,,4.1135406494140625,0,141,0
anchor,3,21.565,0,3.513,,,
ios,3,21.573,,3.5104658603668213,-41,105,0
anchor,0,21.596,0,4.108,,,
ios,0,21.601,,4.108712196350098,0,141,0
anchor,1,21.615,2,0.0,,,
anchor,2,21.616,0,3.184,,,
ios,2,21.704,,3.193425416946411,0,141,0
anchor,3,21.754,2,0.0,,,
anchor,0,21.757,0,4.118,,,
ios,0,21.766,,4.111289978027344,0,141,0
anchor,2,21.787,2,0.0,,,
anchor,1,21.804,0,4.596,,,
ios,1,21.823,,4.59531831741333,67,62,0
anchor,0,21.92,0,4.179,,,
ios,0,21.937,,4.152625560760498,0,141,0
anchor,3,21.961,7,0.0,,,
anchor,2,21.966,2,0.0,,,
anchor,1,21.984,0,4.559,,,
ios,3,22.041,,3.490778923034668,-41,105,0
ios,1,22.041,,4.569976806640625,67,62,0
anchor,0,22.082,0,4.132,,,
ios,0,22.086,,4.13688325881958,0,141,0
anchor,3,22.15,5,0.0,,,
anchor,1,22.155,2,0.0,,,
anchor,2,22.156,0,3.17,,,
ios,2,22.162,,3.1738009452819824,0,141,0
anchor,0,22.245,0,4.141,,,
ios,0,22.265,,4.140133857727051,74,-1,1
anchor,2,22.326,2,0.0,,,
anchor,1,22.344,0,4.61,,,
anchor,3,22.347,2,0.0,,,
ios,1,22.355,,4.597238063812256,67,62,0
anchor,0,22.406,0,4.15,,,
ios,0,22.414,,4.145829677581787,68,1,1
anchor,1,22.516,2,0.0,,,
anchor,2,22.516,0,3.067,,,
ios,2,22.522,,3.0907480716705322,0,141,0
anchor,3,22.555,0,3.522,,,
anchor,0,22.559,2,0.0,,,
ios,3,22.562,,3.5157713890075684,-41,105,0
anchor,2,22.687,2,0.0,,,
anchor,1,22.704,0,4.61,,,
ios,1,22.718,,4.605612754821777,67,62,0
anchor,0,22.73,0,4.122,,,
ios,0,22.739,,4.117649555206299,67,6,1
anchor,3,22.753,0,3.513,,,
ios,3,22.805,,3.5134825706481934,-41,105,0
anchor,1,22.875,2,0.0,,,
anchor,2,22.876,0,3.128,,,
anchor,0,22.892,0,4.127,,,
ios,2,22.896,,3.1187210083007812,0,141,0
anchor,3,22.951,0,3.517,,,
ios,0,22.965,,4.12458610534668,67,6,0
ios,3,22.965,,3.5145223140716553,-41,105,0
anchor,2,23.047,2,0.0,,,
anchor,0,23.054,2,0.0,,,
anchor,1,23.064,0,4.591,,,
ios,1,23.138,,4.593995094299316,67,62,0
anchor,3,23.149,0,3.517,,,
ios,3,23.209,,3.5142898559570312,-41,105,0
anchor,0,23.215,0,4.146,,,
ios,0,23.22,,4.139153957366943,67,6,0
anchor,1,23.235,2,0.0,,,
anchor,2,23.236,3,0.0,,,
anchor,3,23.347,0,3.494,,,
anchor,0,23.378,0,4.146,,,
anchor,2,23.407,2,0.0,,,
anchor,1,23.424,0,4.591,,,
ios,2,23.507,,3.097600221633911,0,141,0
ios,3,23.507,,3.50087308883667,-41,105,0
ios,0,23.507,,4.140347003936768,67,6,0
ios,1,23.507,,4.588167667388916,67,62,0
anchor,3,23.536,2,0.0,,,
anchor,0,23.54,0,4.146,,,
ios,0,23.55,,4.142266750335693,67,6,0
anchor,1,23.596,2,0.0,,,
anchor,2,23.596,0,3.119,,,
ios,2,23.619,,3.1134557723999023,0,141,0
anchor,0,23.702,0,4.132,,,
ios,0,23.708,,4.132759094238281,67,6,0
anchor,3,23.743,0,3.499,,,
anchor,2,23.767,2,0.0,,,
ios,3,23.778,,3.497997999191284,-41,105,0
anchor,1,23.784,0,4.554,,,
ios,1,23.788,,4.560628890991211,67,62,0
anchor,0,23.864,0,4.15,,,
ios,0,23.869,,4.141051292419434,67,6,0
anchor,3,23.941,7,0.0,,,
anchor,2,23.956,3,0.0,,,
anchor,1,23.956,2,0.0,,,
ios,2,23.98,,3.0472683906555176,0,141,0
anchor,0,24.026,0,4.16,,,
ios,0,24.03,,4.149778366088867,67,6,0
anchor,2,24.127,5,0.0,,,
anchor,1,24.135,2,0.0,,,
anchor,3,24.138,0,3.531,,,
ios,3,24.147,,3.5222532749176025,-41,105,0
anchor,0,24.188,0,4.141,,,
ios,0,24.196,,4.1430535316467285,67,6,0
anchor,1,24.315,2,0.0,,,
anchor,2,24.316,0,3.119,,,
ios,2,24.337,,3.099973201751709,0,141,0
anchor,3,24.337,0,3.531,,,
anchor,0,24.341,2,0.0,,,
ios,3,24.359,,3.5258569717407227,-41,105,0
anchor,2,24.487,2,0.0,,,
anchor,0,24.503,2,0.0,,,
anchor,1,24.503,0,4.596,,,
ios,1,24.511,,4.585906982421875,67,62,0
anchor,3,24.534,0,3.513,,,
ios,3,24.546,,3.5174059867858887,-41,105,0
anchor,2,24.667,2,0.0,,,
anchor,0,24.674,0,4.155,,,
anchor,1,24.675,2,0.0,,,
ios,0,24.683,,4.149942398071289,67,6,0
anchor,3,24.733,0,3.452,,,
ios,3,24.761,,3.471932888031006,-41,105,0
anchor,0,24.837,0,4.146,,,
ios,0,24.839,,4.146529197692871,67,6,0
anchor,1,24.855,2,0.0,,,
anchor,2,24.856,0,3.208,,,
ios,2,24.919,,3.1869850158691406,0,141,0
anchor,3,24.931,0,3.461,,,
ios,3,24.939,,3.4650447368621826,-41,105,0
anchor,0,24.998,0,4.136,,,
ios,0,25.002,,4.138805389404297,67,6,0
anchor,2,25.027,2,0.0,,,
anchor,1,25.044,0,4.563,,,
ios,1,25.049,,4.5607428550720215,80,120,1
anchor,3,25.129,0,3.48,,,
ios,3,25.138,,3.4744298458099365,-41,105,0
anchor,0,25.16,0,4.127,,,
ios,0,25.177,,4.128652572631836,67,6,0
anchor,2,25.216,3,0.0,,,
anchor,1,25.216,2,0.0,,,
ios,2,25.268,,3.269730806350708,0,141,0
anchor,3,25.317,2,0.0,,,
anchor,0,25.322,0,4.155,,,
ios,0,25.327,,4.142838954925537,67,6,0
anchor,2,25.387,2,0.0,,,
anchor,1,25.404,0,4.573,,,
ios,1,25.413,,4.567337989807129,78,110,1
anchor,0,25.484,0,4.165,,,
anchor,3,25.525,0,3.475,,,
anchor,1,25.576,2,0.0,,,
anchor,2,25.576,3,0.0,,,
ios,0,25.631,,4.155848979949951,67,6,0
ios,3,25.632,,3.4738731384277344,-41,105,0
ios,2,25.632,,3.306694746017456,0,141,0
anchor,0,25.646,0,4.16,,,
ios,0,25.657,,4.1570725440979,67,6,0
anchor,3,25.714,2,0.0,,,
anchor,2,25.746,2,0.0,,,
anchor,1,25.755,2,0.0,,,
anchor,0,25.799,2,0.0,,,
