type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
anchor,3,16.606,2,0.0,,,
ios,3,16.61,,5.552002906799316,-81,124,0
anchor,0,16.744,0,2.091,,,
anchor,2,16.745,2,0.0,,,
ios,0,16.753,,2.09857177734375,0,141,0
anchor,3,16.767,2,0.0,,,
anchor,1,16.793,0,4.451,,,
ios,3,16.806,,6.197649002075195,-81,124,0
ios,1,16.806,,4.447721004486084,-72,140,1
anchor,3,16.921,2,0.0,,,
anchor,0,16.942,2,0.0,,,
anchor,2,16.943,2,0.0,,,
anchor,1,16.973,0,4.441,,,
ios,1,16.979,,4.437528133392334,-65,134,1
anchor,3,17.091,3,0.0,,,
ios,3,17.099,,5.679400444030762,-81,124,0
anchor,0,17.14,0,2.256,,,
anchor,2,17.142,5,0.0,,,
anchor,1,17.144,2,0.0,,,
ios,0,17.159,,2.218127965927124,0,141,0
anchor,3,17.253,0,5.323,,,
ios,3,17.279,,5.45064115524292,-81,124,0
anchor,0,17.329,2,0.0,,,
anchor,1,17.333,0,4.221,,,
anchor,2,17.339,2,0.0,,,
ios,1,17.34,,4.2171807289123535,-21,128,1
anchor,3,17.416,0,5.229,,,
ios,3,17.419,,5.3089704513549805,-81,124,0
anchor,1,17.513,0,4.183,,,
ios,1,17.52,,4.178507328033447,12,132,1
anchor,0,17.536,0,2.528,,,
anchor,2,17.537,2,0.0,,,
ios,0,17.54,,2.4547860622406006,0,141,0
anchor,3,17.577,0,5.21,,,
ios,3,17.626,,5.246318817138672,-81,124,0
anchor,1,17.693,0,4.014,,,
ios,1,17.702,,4.010024070739746,25,138,1
anchor,3,17.73,2,0.0,,,
anchor,0,17.733,2,0.0,,,
anchor,2,17.744,3,0.0,,,
ios,2,17.759,,4.480475902557373,0,141,0
anchor,1,17.872,0,3.982,,,
ios,1,17.883,,4.017568588256836,25,138,0
anchor,3,17.901,0,6.116,,,
anchor,0,17.932,0,2.776,,,
anchor,2,17.934,2,0.0,,,
ios,3,17.945,,5.873781204223633,-81,124,0
ios,0,17.945,,2.699139356613159,0,141,0
anchor,1,18.054,0,3.878,,,
anchor,3,18.055,2,0.0,,,
ios,1,18.061,,3.926668643951416,25,138,0
anchor,0,18.129,2,0.0,,,
anchor,2,18.14,3,0.0,,,
ios,2,18.153,,4.549465656280518,0,141,0
anchor,1,18.224,2,0.0,,,
anchor,3,18.227,0,5.065,,,
ios,3,18.23,,5.276675701141357,-81,124,0
anchor,0,18.327,0,2.964,,,
anchor,2,18.328,2,0.0,,,
ios,0,18.344,,2.9015555381774902,0,141,0
anchor,3,18.387,0,4.512,,,
anchor,1,18.413,0,3.63,,,
ios,3,18.451,,4.789069652557373,-81,124,0
ios,1,18.513,,3.7051050662994385,25,138,0
anchor,0,18.526,2,0.0,,,
anchor,2,18.536,0,4.802,,,
anchor,3,18.54,2,0.0,,,
anchor,1,18.593,0,3.503,,,
ios,2,18.601,,4.7414984703063965,0,141,0
ios,1,18.601,,3.5015759468078613,35,138,1
anchor,3,18.712,0,4.301,,,
anchor,0,18.714,2,0.0,,,
anchor,2,18.734,3,0.0,,,
anchor,1,18.773,0,3.33,,,
ios,2,18.789,,4.81508731842041,0,141,0
ios,1,18.858,,3.327096700668335,41,132,1
