type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,3,26.748,,5.185903072357178,-33,-75,0
anchor,2,26.811,2,0.0,,,
anchor,0,26.87,0,2.434,,,
ios,0,26.882,,2.5253615379333496,-82,33,0
anchor,3,26.94,2,0.0,,,
anchor,1,26.95,0,4.268,,,
ios,1,26.969,,4.351479530334473,63,134,0
anchor,2,26.982,3,0.0,,,
ios,2,26.996,,3.1330482959747314,65,125,0
anchor,0,27.05,0,2.551,,,
ios,0,27.067,,2.5420663356781006,-82,33,0
anchor,3,27.129,5,0.0,,,
anchor,2,27.135,2,0.0,,,
anchor,1,27.149,0,4.24,,,
ios,1,27.162,,4.273683071136475,63,134,0
anchor,0,27.23,0,2.682,,,
ios,0,27.245,,2.6308279037475586,-82,33,0
anchor,2,27.306,0,4.432,,,
ios,2,27.324,,4.342123031616211,65,125,0
anchor,3,27.336,0,5.586,,,
anchor,1,27.338,2,0.0,,,
anchor,0,27.41,0,2.715,,,
anchor,2,27.468,3,0.0,,,
ios,3,27.52,,5.507440090179443,-33,-75,0
ios,0,27.52,,2.6827852725982666,-82,33,0
anchor,3,27.534,2,0.0,,,
anchor,1,27.545,0,4.052,,,
ios,2,27.558,,4.425530910491943,65,125,0
anchor,0,27.59,0,2.687,,,
anchor,2,27.63,0,4.512,,,
ios,1,27.638,,4.10301399230957,63,134,0
